date,levelname,message,project_name,status,duration,load_file
2024-06-11 13:31:39,INFO,File CD_1307064733_Rapport_Export platiniu,04-esk-platinium,success,1.4996s,2024-07-27 10:06:04
2024-06-11 13:31:39,INFO,File CD_1214185259_Rapport_Export platiniu,04-esk-platinium,success,1.4997s,2024-07-27 10:06:04
2024-06-11 13:31:39,INFO,File CD_1400017949_Rapport_Export platiniu,04-esk-platinium,success,1.4997s,2024-07-27 10:06:04
2024-06-11 13:34:01,INFO,Len of dfs founded in data/input_parquet/ ,04-esk-platinium,success,1.4997s,2024-07-27 10:06:04
2024-06-11 13:34:01,INFO,Number of columns of our dataframe compile,04-esk-platinium,success,1.4999s,2024-07-27 10:06:04
2024-06-11 13:34:01,INFO,Successfully connected to the database.,04-esk-platinium,success,1.5000s,2024-07-27 10:06:04
2024-06-11 13:38:09,INFO,Table updated,04-esk-platinium,success,1.5000s,2024-07-27 10:06:04
2024-06-11 13:38:09,INFO,Loaded time at 2024-06-11 13:38:09.721381,04-esk-platinium,success,1.5001s,2024-07-27 10:06:04
2024-06-11 13:38:09,INFO,Length of DataFrame inserted 390003,04-esk-platinium,success,1.5002s,2024-07-27 10:06:04
2024-06-11 13:38:14,INFO,Output has been generated !,04-esk-platinium,success,1.5002s,2024-07-27 10:06:04
2024-06-11 13:38:14,INFO,Traitement finished timestamp: 2024-06-11 ,04-esk-platinium,success,1.5003s,2024-07-27 10:06:04
2024-06-11 13:38:14,INFO,Duration job: 0h:6m:37s,04-esk-platinium,success,1.5003s,2024-07-27 10:06:04
2024-07-05 12:00:01,INFO,Start timestamp: 2024-07-05 12:00:01.84568,04-esk-platinium,success,1.5083s,2024-07-27 10:06:04
2024-07-05 12:00:01,INFO,Conversion has been started!,04-esk-platinium,success,1.5086s,2024-07-27 10:06:04
2024-07-05 12:00:01,INFO,Conversion process completed.,04-esk-platinium,success,1.5087s,2024-07-27 10:06:04
2024-07-05 12:00:01,ERROR,No valid parquet files found in the direct,04-esk-platinium,failed,1.5088s,2024-07-27 10:06:04
2024-07-05 12:00:01,ERROR,No data to push into DB,04-esk-platinium,failed,1.5089s,2024-07-27 10:06:04
2024-06-11 11:24:11,INFO,Start timestamp: 2024-06-11 11:24:11.98198,04-esk-platinium,success,1.5155s,2024-07-27 10:06:04
2024-06-11 11:24:12,INFO,Conversion has been started!,04-esk-platinium,success,1.5158s,2024-07-27 10:06:04
2024-06-11 11:24:12,INFO,Successfully converted CD_1307064682_Rappo,04-esk-platinium,success,1.5158s,2024-07-27 10:06:04
2024-06-11 11:24:12,INFO,Successfully converted CD_1215009125_Rappo,04-esk-platinium,success,1.5159s,2024-07-27 10:06:04
2024-06-11 11:24:12,INFO,Successfully converted CD_1307064733_Rappo,04-esk-platinium,success,1.5159s,2024-07-27 10:06:04
2024-06-11 11:24:12,INFO,Successfully converted CD_1214234658_Rappo,04-esk-platinium,success,1.5160s,2024-07-27 10:06:04
2024-06-11 11:24:12,INFO,Successfully converted CD_1214185259_Rappo,04-esk-platinium,success,1.5160s,2024-07-27 10:06:04
2024-06-11 11:24:12,INFO,Successfully converted CD_1306982373_Rappo,04-esk-platinium,success,1.5161s,2024-07-27 10:06:04
2024-06-11 11:24:13,INFO,Successfully converted CD_1246729749_Rappo,04-esk-platinium,success,1.5161s,2024-07-27 10:06:04
2024-06-11 11:24:13,INFO,Successfully converted CD_1306982455_Rappo,04-esk-platinium,success,1.5162s,2024-07-27 10:06:04
2024-06-11 11:24:13,INFO,Successfully converted CD_1215374280_Rappo,04-esk-platinium,success,1.5162s,2024-07-27 10:06:04
2024-06-11 11:24:13,INFO,Successfully converted CD_1215009128_Rappo,04-esk-platinium,success,1.5163s,2024-07-27 10:06:04
2024-06-11 11:24:13,INFO,Successfully converted CD_1304858469_Rappo,04-esk-platinium,success,1.5164s,2024-07-27 10:06:04
2024-06-11 11:24:13,INFO,Successfully converted CD_1203836041_Rappo,04-esk-platinium,success,1.5166s,2024-07-27 10:06:04
2024-06-11 11:24:13,INFO,Successfully converted CD_1306468680_Rappo,04-esk-platinium,success,1.5168s,2024-07-27 10:06:04
2024-06-11 11:24:13,INFO,Successfully converted CD_1214274856_Rappo,04-esk-platinium,success,1.5169s,2024-07-27 10:06:04
2024-06-11 11:24:14,INFO,Successfully converted CD_1306616998_Rappo,04-esk-platinium,success,1.5170s,2024-07-27 10:06:04
2024-06-11 11:24:14,INFO,Successfully converted CD_1215490729_Rappo,04-esk-platinium,success,1.5170s,2024-07-27 10:06:04
2024-06-11 11:24:14,INFO,Conversion process completed.,04-esk-platinium,success,1.5171s,2024-07-27 10:06:04
2024-06-11 11:24:14,INFO,File CD_1246729749_Rapport_Export platiniu,04-esk-platinium,success,1.5172s,2024-07-27 10:06:04
2024-06-11 11:24:14,INFO,File CD_1215490729_Rapport_Export platiniu,04-esk-platinium,success,1.5172s,2024-07-27 10:06:04
2024-06-11 11:24:14,INFO,File CD_1304858469_Rapport_Export platiniu,04-esk-platinium,success,1.5173s,2024-07-27 10:06:04
2024-06-11 11:24:14,INFO,File CD_1306982455_Rapport_Export platiniu,04-esk-platinium,success,1.5174s,2024-07-27 10:06:04
2024-06-11 11:24:14,INFO,File CD_1306616998_Rapport_Export platiniu,04-esk-platinium,success,1.5174s,2024-07-27 10:06:04
2024-06-11 11:24:14,INFO,File CD_1215009128_Rapport_Export platiniu,04-esk-platinium,success,1.5175s,2024-07-27 10:06:04
2024-06-11 11:24:14,INFO,File CD_1215009125_Rapport_Export platiniu,04-esk-platinium,success,1.5176s,2024-07-27 10:06:04
2024-06-11 11:24:14,INFO,File CD_1214274856_Rapport_Export platiniu,04-esk-platinium,success,1.5177s,2024-07-27 10:06:04
2024-06-11 11:24:14,INFO,File CD_1214234658_Rapport_Export platiniu,04-esk-platinium,success,1.5178s,2024-07-27 10:06:04
2024-06-11 11:24:15,INFO,File CD_1203836041_Rapport_Export platiniu,04-esk-platinium,success,1.5179s,2024-07-27 10:06:04
2024-06-11 11:24:15,INFO,File CD_1306468680_Rapport_Export platiniu,04-esk-platinium,success,1.5180s,2024-07-27 10:06:04
2024-06-11 11:24:15,INFO,File CD_1215374280_Rapport_Export platiniu,04-esk-platinium,success,1.5181s,2024-07-27 10:06:04
2024-06-11 11:24:15,INFO,File CD_1306982373_Rapport_Export platiniu,04-esk-platinium,success,1.5182s,2024-07-27 10:06:04
2024-06-11 11:24:15,INFO,File CD_1307064682_Rapport_Export platiniu,04-esk-platinium,success,1.5183s,2024-07-27 10:06:04
2024-06-11 11:24:15,INFO,File CD_1307064733_Rapport_Export platiniu,04-esk-platinium,success,1.5184s,2024-07-27 10:06:04
2024-06-11 11:24:15,INFO,File CD_1214185259_Rapport_Export platiniu,04-esk-platinium,success,1.5185s,2024-07-27 10:06:04
2024-06-11 11:25:44,INFO,Len of dfs founded in data/input_parquet/ ,04-esk-platinium,success,1.5185s,2024-07-27 10:06:04
2024-06-11 11:25:44,INFO,Number of columns of our dataframe compile,04-esk-platinium,success,1.5186s,2024-07-27 10:06:04
2024-06-11 11:25:51,INFO,Successfully connected to the database.,04-esk-platinium,success,1.5187s,2024-07-27 10:06:04
2024-06-11 11:28:21,INFO,Table updated,04-esk-platinium,success,1.5187s,2024-07-27 10:06:04
2024-06-11 11:28:21,INFO,Loaded time at 2024-06-11 11:28:21.446157,04-esk-platinium,success,1.5188s,2024-07-27 10:06:04
2024-06-11 11:28:21,INFO,Len of dataframe inserted 245371,04-esk-platinium,success,1.5188s,2024-07-27 10:06:04
2024-06-11 11:29:36,INFO,Successfully connected to the database.,04-esk-platinium,success,1.5189s,2024-07-27 10:06:04
2024-06-11 11:32:47,INFO,Table updated,04-esk-platinium,success,1.5190s,2024-07-27 10:06:04
2024-06-11 11:32:47,INFO,Loaded time at 2024-06-11 11:32:47.588323,04-esk-platinium,success,1.5190s,2024-07-27 10:06:04
2024-06-11 11:32:47,INFO,Len of dataframe inserted 245371,04-esk-platinium,success,1.5191s,2024-07-27 10:06:04
2024-06-11 14:02:33,INFO,Start timestamp: 2024-06-11 14:02:33.49910,04-esk-platinium,success,1.5246s,2024-07-27 10:06:04
2024-06-11 14:02:33,INFO,Conversion has been started!,04-esk-platinium,success,1.5249s,2024-07-27 10:06:04
2024-06-11 14:02:33,INFO,Successfully converted CD_1307064682_Rappo,04-esk-platinium,success,1.5249s,2024-07-27 10:06:04
2024-06-11 14:02:33,INFO,Successfully converted CD_1400477667_Rappo,04-esk-platinium,success,1.5250s,2024-07-27 10:06:04
2024-06-11 14:02:33,INFO,Successfully converted CD_1215009125_Rappo,04-esk-platinium,success,1.5250s,2024-07-27 10:06:04
2024-06-11 14:02:33,INFO,Successfully converted CD_1307064733_Rappo,04-esk-platinium,success,1.5251s,2024-07-27 10:06:04
2024-06-11 14:02:33,INFO,Successfully converted CD_1214234658_Rappo,04-esk-platinium,success,1.5252s,2024-07-27 10:06:04
2024-06-11 14:02:33,INFO,Successfully converted CD_1214185259_Rappo,04-esk-platinium,success,1.5252s,2024-07-27 10:06:04
2024-06-11 14:02:33,INFO,Successfully converted CD_1306982373_Rappo,04-esk-platinium,success,1.5253s,2024-07-27 10:06:04
2024-06-11 14:02:34,INFO,Successfully converted CD_1246729749_Rappo,04-esk-platinium,success,1.5253s,2024-07-27 10:06:04
2024-06-11 14:02:34,INFO,Successfully converted CD_1399089059_Rappo,04-esk-platinium,success,1.5255s,2024-07-27 10:06:04
2024-06-11 14:02:34,INFO,Successfully converted CD_1306982455_Rappo,04-esk-platinium,success,1.5255s,2024-07-27 10:06:04
2024-06-11 14:02:34,INFO,Successfully converted CD_1215374280_Rappo,04-esk-platinium,success,1.5256s,2024-07-27 10:06:04
2024-06-11 14:02:34,INFO,Successfully converted CD_1400514060_Rappo,04-esk-platinium,success,1.5256s,2024-07-27 10:06:04
2024-06-11 14:02:34,INFO,Successfully converted CD_1399095571_Rappo,04-esk-platinium,success,1.5257s,2024-07-27 10:06:04
2024-06-11 14:02:34,INFO,Successfully converted CD_1215009128_Rappo,04-esk-platinium,success,1.5258s,2024-07-27 10:06:04
2024-06-11 14:02:34,INFO,Successfully converted CD_1400017949_Rappo,04-esk-platinium,success,1.5258s,2024-07-27 10:06:04
2024-06-11 14:02:34,INFO,Successfully converted CD_1304858469_Rappo,04-esk-platinium,success,1.5259s,2024-07-27 10:06:04
2024-06-11 14:02:34,INFO,Successfully converted CD_1203836041_Rappo,04-esk-platinium,success,1.5259s,2024-07-27 10:06:04
2024-06-11 14:02:35,INFO,Successfully converted CD_1289393676_Rappo,04-esk-platinium,success,1.5260s,2024-07-27 10:06:04
2024-06-11 14:02:35,INFO,Successfully converted CD_1399231841_Rappo,04-esk-platinium,success,1.5260s,2024-07-27 10:06:04
2024-06-11 14:02:35,INFO,Successfully converted CD_1306468680_Rappo,04-esk-platinium,success,1.5261s,2024-07-27 10:06:04
2024-06-11 14:02:35,INFO,Successfully converted CD_1214274856_Rappo,04-esk-platinium,success,1.5262s,2024-07-27 10:06:04
2024-06-11 14:02:35,INFO,Successfully converted CD_1400448049_Rappo,04-esk-platinium,success,1.5262s,2024-07-27 10:06:04
2024-06-11 14:02:36,INFO,Successfully converted CD_1306616998_Rappo,04-esk-platinium,success,1.5263s,2024-07-27 10:06:04
2024-06-11 14:02:36,INFO,Successfully converted CD_1215490729_Rappo,04-esk-platinium,success,1.5263s,2024-07-27 10:06:04
2024-06-11 14:02:36,INFO,Conversion process completed.,04-esk-platinium,success,1.5263s,2024-07-27 10:06:04
2024-06-11 14:02:36,INFO,File CD_1399231841_Rapport_Export platiniu,04-esk-platinium,success,1.5264s,2024-07-27 10:06:04
2024-06-11 14:02:36,INFO,File CD_1246729749_Rapport_Export platiniu,04-esk-platinium,success,1.5264s,2024-07-27 10:06:04
2024-06-11 14:02:36,INFO,File CD_1399089059_Rapport_Export platiniu,04-esk-platinium,success,1.5265s,2024-07-27 10:06:04
2024-06-11 14:02:36,INFO,File CD_1215490729_Rapport_Export platiniu,04-esk-platinium,success,1.5265s,2024-07-27 10:06:04
2024-06-11 14:02:36,INFO,File CD_1304858469_Rapport_Export platiniu,04-esk-platinium,success,1.5266s,2024-07-27 10:06:04
2024-06-11 14:02:36,INFO,File CD_1306982455_Rapport_Export platiniu,04-esk-platinium,success,1.5266s,2024-07-27 10:06:04
2024-06-11 14:02:36,INFO,File CD_1306616998_Rapport_Export platiniu,04-esk-platinium,success,1.5267s,2024-07-27 10:06:04
2024-06-11 14:02:36,INFO,File CD_1215009128_Rapport_Export platiniu,04-esk-platinium,success,1.5267s,2024-07-27 10:06:04
2024-06-11 14:02:36,INFO,File CD_1289393676_Rapport_Export platiniu,04-esk-platinium,success,1.5268s,2024-07-27 10:06:04
2024-06-11 14:02:36,INFO,File CD_1215009125_Rapport_Export platiniu,04-esk-platinium,success,1.5269s,2024-07-27 10:06:04
2024-06-11 14:02:36,INFO,File CD_1214274856_Rapport_Export platiniu,04-esk-platinium,success,1.5269s,2024-07-27 10:06:04
2024-06-11 14:02:36,INFO,File CD_1214234658_Rapport_Export platiniu,04-esk-platinium,success,1.5270s,2024-07-27 10:06:04
2024-06-11 14:02:36,INFO,File CD_1400448049_Rapport_Export platiniu,04-esk-platinium,success,1.5270s,2024-07-27 10:06:04
2024-06-11 14:02:36,INFO,File CD_1203836041_Rapport_Export platiniu,04-esk-platinium,success,1.5271s,2024-07-27 10:06:04
2024-06-11 14:02:36,INFO,File CD_1306468680_Rapport_Export platiniu,04-esk-platinium,success,1.5271s,2024-07-27 10:06:04
2024-06-11 14:02:36,INFO,File CD_1400477667_Rapport_Export platiniu,04-esk-platinium,success,1.5272s,2024-07-27 10:06:04
2024-06-11 14:02:36,INFO,File CD_1215374280_Rapport_Export platiniu,04-esk-platinium,success,1.5272s,2024-07-27 10:06:04
2024-06-11 14:02:36,INFO,File CD_1306982373_Rapport_Export platiniu,04-esk-platinium,success,1.5273s,2024-07-27 10:06:04
2024-06-11 14:02:36,INFO,File CD_1399095571_Rapport_Export platiniu,04-esk-platinium,success,1.5273s,2024-07-27 10:06:04
2024-06-11 14:02:36,INFO,File CD_1400514060_Rapport_Export platiniu,04-esk-platinium,success,1.5274s,2024-07-27 10:06:04
2024-06-11 14:02:36,INFO,File CD_1307064682_Rapport_Export platiniu,04-esk-platinium,success,1.5274s,2024-07-27 10:06:04
2024-06-11 14:02:36,INFO,File CD_1307064733_Rapport_Export platiniu,04-esk-platinium,success,1.5275s,2024-07-27 10:06:04
2024-06-11 14:02:37,INFO,File CD_1214185259_Rapport_Export platiniu,04-esk-platinium,success,1.5275s,2024-07-27 10:06:04
2024-06-11 14:02:37,INFO,File CD_1400017949_Rapport_Export platiniu,04-esk-platinium,success,1.5276s,2024-07-27 10:06:04
2024-06-11 14:08:10,INFO,Len of dfs founded in data/input_parquet/ ,04-esk-platinium,success,1.5276s,2024-07-27 10:06:04
2024-06-11 14:08:10,INFO,Number of columns of our dataframe compile,04-esk-platinium,success,1.5277s,2024-07-27 10:06:04
2024-06-11 14:08:10,INFO,Successfully connected to the database.,04-esk-platinium,success,1.5277s,2024-07-27 10:06:04
2024-06-11 14:12:34,INFO,Table updated,04-esk-platinium,success,1.5278s,2024-07-27 10:06:04
2024-06-11 14:12:34,INFO,Loaded time at 2024-06-11 14:12:34.058146,04-esk-platinium,success,1.5279s,2024-07-27 10:06:04
2024-06-11 14:12:34,INFO,Length of DataFrame inserted 390003,04-esk-platinium,success,1.5279s,2024-07-27 10:06:04
2024-06-11 14:12:39,INFO,Output has been generated !,04-esk-platinium,success,1.5280s,2024-07-27 10:06:04
2024-06-11 14:12:39,INFO,Traitement finished timestamp: 2024-06-11 ,04-esk-platinium,success,1.5280s,2024-07-27 10:06:04
2024-06-11 14:12:39,INFO,Duration job: 0h:10m:5s,04-esk-platinium,success,1.5281s,2024-07-27 10:06:04
2024-06-11 11:58:54,INFO,Start timestamp: 2024-06-11 11:58:54.06384,04-esk-platinium,success,1.5343s,2024-07-27 10:06:04
2024-06-11 11:58:54,INFO,Conversion has been started!,04-esk-platinium,success,1.5345s,2024-07-27 10:06:04
2024-06-11 11:58:54,INFO,Successfully converted CD_1307064682_Rappo,04-esk-platinium,success,1.5346s,2024-07-27 10:06:04
2024-06-11 11:58:54,INFO,Successfully converted CD_1400477667_Rappo,04-esk-platinium,success,1.5347s,2024-07-27 10:06:04
2024-06-11 11:58:54,INFO,Successfully converted CD_1215009125_Rappo,04-esk-platinium,success,1.5347s,2024-07-27 10:06:04
2024-06-11 11:58:54,INFO,Successfully converted CD_1307064733_Rappo,04-esk-platinium,success,1.5348s,2024-07-27 10:06:04
2024-06-11 11:58:54,INFO,Successfully converted CD_1214234658_Rappo,04-esk-platinium,success,1.5348s,2024-07-27 10:06:04
2024-06-11 11:58:54,INFO,Successfully converted CD_1214185259_Rappo,04-esk-platinium,success,1.5349s,2024-07-27 10:06:04
2024-06-11 11:58:54,INFO,Successfully converted CD_1306982373_Rappo,04-esk-platinium,success,1.5349s,2024-07-27 10:06:04
2024-06-11 11:58:54,INFO,Successfully converted CD_1246729749_Rappo,04-esk-platinium,success,1.5350s,2024-07-27 10:06:04
2024-06-11 11:58:54,INFO,Successfully converted CD_1399089059_Rappo,04-esk-platinium,success,1.5351s,2024-07-27 10:06:04
2024-06-11 11:58:54,INFO,Successfully converted CD_1306982455_Rappo,04-esk-platinium,success,1.5351s,2024-07-27 10:06:04
2024-06-11 11:58:54,INFO,Successfully converted CD_1215374280_Rappo,04-esk-platinium,success,1.5352s,2024-07-27 10:06:04
2024-06-11 11:58:54,INFO,Successfully converted CD_1400514060_Rappo,04-esk-platinium,success,1.5352s,2024-07-27 10:06:04
2024-06-11 11:58:54,INFO,Successfully converted CD_1399095571_Rappo,04-esk-platinium,success,1.5353s,2024-07-27 10:06:04
2024-06-11 11:58:55,INFO,Successfully converted CD_1215009128_Rappo,04-esk-platinium,success,1.5355s,2024-07-27 10:06:04
2024-06-11 11:58:55,INFO,Successfully converted CD_1400017949_Rappo,04-esk-platinium,success,1.5356s,2024-07-27 10:06:04
2024-06-11 11:58:55,INFO,Successfully converted CD_1304858469_Rappo,04-esk-platinium,success,1.5356s,2024-07-27 10:06:04
2024-06-11 11:58:55,INFO,Successfully converted CD_1203836041_Rappo,04-esk-platinium,success,1.5357s,2024-07-27 10:06:04
2024-06-11 11:58:56,INFO,Successfully converted CD_1289393676_Rappo,04-esk-platinium,success,1.5357s,2024-07-27 10:06:04
2024-06-11 11:58:56,INFO,Successfully converted CD_1399231841_Rappo,04-esk-platinium,success,1.5358s,2024-07-27 10:06:04
2024-06-11 11:58:56,INFO,Successfully converted CD_1306468680_Rappo,04-esk-platinium,success,1.5358s,2024-07-27 10:06:04
2024-06-11 11:58:56,INFO,Successfully converted CD_1214274856_Rappo,04-esk-platinium,success,1.5359s,2024-07-27 10:06:04
2024-06-11 11:58:56,INFO,Successfully converted CD_1400448049_Rappo,04-esk-platinium,success,1.5359s,2024-07-27 10:06:04
2024-06-11 11:58:56,INFO,Successfully converted CD_1306616998_Rappo,04-esk-platinium,success,1.5360s,2024-07-27 10:06:04
2024-06-11 11:58:56,INFO,Successfully converted CD_1215490729_Rappo,04-esk-platinium,success,1.5361s,2024-07-27 10:06:04
2024-06-11 11:58:56,INFO,Conversion process completed.,04-esk-platinium,success,1.5361s,2024-07-27 10:06:04
2024-06-11 11:58:56,INFO,File CD_1399231841_Rapport_Export platiniu,04-esk-platinium,success,1.5362s,2024-07-27 10:06:04
2024-06-11 11:58:56,INFO,File CD_1246729749_Rapport_Export platiniu,04-esk-platinium,success,1.5362s,2024-07-27 10:06:04
2024-06-11 11:58:56,INFO,File CD_1399089059_Rapport_Export platiniu,04-esk-platinium,success,1.5363s,2024-07-27 10:06:04
2024-06-11 11:58:56,INFO,File CD_1215490729_Rapport_Export platiniu,04-esk-platinium,success,1.5364s,2024-07-27 10:06:04
2024-06-11 11:58:56,INFO,File CD_1304858469_Rapport_Export platiniu,04-esk-platinium,success,1.5364s,2024-07-27 10:06:04
2024-06-11 11:58:56,INFO,File CD_1306982455_Rapport_Export platiniu,04-esk-platinium,success,1.5365s,2024-07-27 10:06:04
2024-06-11 11:58:56,INFO,File CD_1306616998_Rapport_Export platiniu,04-esk-platinium,success,1.5365s,2024-07-27 10:06:04
2024-06-11 11:58:56,INFO,File CD_1215009128_Rapport_Export platiniu,04-esk-platinium,success,1.5366s,2024-07-27 10:06:04
2024-06-11 11:58:57,INFO,File CD_1289393676_Rapport_Export platiniu,04-esk-platinium,success,1.5366s,2024-07-27 10:06:04
2024-06-11 11:58:57,INFO,File CD_1215009125_Rapport_Export platiniu,04-esk-platinium,success,1.5367s,2024-07-27 10:06:04
2024-06-11 11:58:57,INFO,File CD_1214274856_Rapport_Export platiniu,04-esk-platinium,success,1.5367s,2024-07-27 10:06:04
2024-06-11 11:58:57,INFO,File CD_1214234658_Rapport_Export platiniu,04-esk-platinium,success,1.5368s,2024-07-27 10:06:04
2024-06-11 11:58:57,INFO,File CD_1400448049_Rapport_Export platiniu,04-esk-platinium,success,1.5368s,2024-07-27 10:06:04
2024-06-11 11:58:57,INFO,File CD_1203836041_Rapport_Export platiniu,04-esk-platinium,success,1.5369s,2024-07-27 10:06:04
2024-06-11 11:58:57,INFO,File CD_1306468680_Rapport_Export platiniu,04-esk-platinium,success,1.5369s,2024-07-27 10:06:04
2024-06-11 11:58:57,INFO,File CD_1400477667_Rapport_Export platiniu,04-esk-platinium,success,1.5370s,2024-07-27 10:06:04
2024-06-11 11:58:57,INFO,File CD_1215374280_Rapport_Export platiniu,04-esk-platinium,success,1.5370s,2024-07-27 10:06:04
2024-06-11 11:58:57,INFO,File CD_1306982373_Rapport_Export platiniu,04-esk-platinium,success,1.5371s,2024-07-27 10:06:04
2024-06-11 11:58:57,INFO,File CD_1399095571_Rapport_Export platiniu,04-esk-platinium,success,1.5371s,2024-07-27 10:06:04
2024-06-11 11:58:57,INFO,File CD_1400514060_Rapport_Export platiniu,04-esk-platinium,success,1.5372s,2024-07-27 10:06:04
2024-06-11 11:58:57,INFO,File CD_1307064682_Rapport_Export platiniu,04-esk-platinium,success,1.5373s,2024-07-27 10:06:04
2024-06-11 11:58:57,INFO,File CD_1307064733_Rapport_Export platiniu,04-esk-platinium,success,1.5373s,2024-07-27 10:06:04
2024-06-11 11:58:57,INFO,File CD_1214185259_Rapport_Export platiniu,04-esk-platinium,success,1.5374s,2024-07-27 10:06:04
2024-06-11 11:58:57,INFO,File CD_1400017949_Rapport_Export platiniu,04-esk-platinium,success,1.5374s,2024-07-27 10:06:04
2024-06-11 12:01:24,INFO,Len of dfs founded in data/input_parquet/ ,04-esk-platinium,success,1.5375s,2024-07-27 10:06:04
2024-06-11 12:01:24,INFO,Number of columns of our dataframe compile,04-esk-platinium,success,1.5375s,2024-07-27 10:06:04
2024-06-11 12:01:24,INFO,Successfully connected to the database.,04-esk-platinium,success,1.5376s,2024-07-27 10:06:04
2024-06-11 12:05:36,INFO,Table updated,04-esk-platinium,success,1.5376s,2024-07-27 10:06:04
2024-06-11 12:05:36,INFO,Loaded time at 2024-06-11 12:05:36.371922,04-esk-platinium,success,1.5377s,2024-07-27 10:06:04
2024-06-11 12:05:36,INFO,Len of dataframe inserted 390003,04-esk-platinium,success,1.5377s,2024-07-27 10:06:04
2024-06-11 12:05:41,INFO,Output has been generated !,04-esk-platinium,success,1.5378s,2024-07-27 10:06:04
2024-06-11 12:05:41,INFO,Traitement finished timestamp: 2024-06-11 ,04-esk-platinium,success,1.5378s,2024-07-27 10:06:04
2024-06-11 12:05:41,INFO,Duration job: 0h:6m:46s,04-esk-platinium,success,1.5379s,2024-07-27 10:06:04
2024-06-11 13:43:20,INFO,Start timestamp: 2024-06-11 13:43:20.66092,04-esk-platinium,success,1.5457s,2024-07-27 10:06:04
2024-06-11 13:43:20,INFO,Conversion has been started!,04-esk-platinium,success,1.5459s,2024-07-27 10:06:04
2024-06-11 13:43:20,INFO,Successfully converted CD_1307064682_Rappo,04-esk-platinium,success,1.5460s,2024-07-27 10:06:04
2024-06-11 13:43:20,INFO,Successfully converted CD_1400477667_Rappo,04-esk-platinium,success,1.5460s,2024-07-27 10:06:04
2024-06-11 13:43:20,INFO,Successfully converted CD_1215009125_Rappo,04-esk-platinium,success,1.5461s,2024-07-27 10:06:04
2024-06-11 13:43:20,INFO,Successfully converted CD_1307064733_Rappo,04-esk-platinium,success,1.5461s,2024-07-27 10:06:04
2024-06-11 13:43:20,INFO,Successfully converted CD_1214234658_Rappo,04-esk-platinium,success,1.5462s,2024-07-27 10:06:04
2024-06-11 13:43:20,INFO,Successfully converted CD_1214185259_Rappo,04-esk-platinium,success,1.5462s,2024-07-27 10:06:04
2024-06-11 13:43:20,INFO,Successfully converted CD_1306982373_Rappo,04-esk-platinium,success,1.5463s,2024-07-27 10:06:04
2024-06-11 13:43:21,INFO,Successfully converted CD_1246729749_Rappo,04-esk-platinium,success,1.5463s,2024-07-27 10:06:04
2024-06-11 13:43:21,INFO,Successfully converted CD_1399089059_Rappo,04-esk-platinium,success,1.5464s,2024-07-27 10:06:04
2024-06-11 13:43:21,INFO,Successfully converted CD_1306982455_Rappo,04-esk-platinium,success,1.5464s,2024-07-27 10:06:04
2024-06-11 13:43:21,INFO,Successfully converted CD_1215374280_Rappo,04-esk-platinium,success,1.5465s,2024-07-27 10:06:04
2024-06-11 13:43:21,INFO,Successfully converted CD_1400514060_Rappo,04-esk-platinium,success,1.5466s,2024-07-27 10:06:04
2024-06-11 13:43:21,INFO,Successfully converted CD_1399095571_Rappo,04-esk-platinium,success,1.5466s,2024-07-27 10:06:04
2024-06-11 13:43:21,INFO,Successfully converted CD_1215009128_Rappo,04-esk-platinium,success,1.5467s,2024-07-27 10:06:04
2024-06-11 13:43:21,INFO,Successfully converted CD_1400017949_Rappo,04-esk-platinium,success,1.5467s,2024-07-27 10:06:04
2024-06-11 13:43:21,INFO,Successfully converted CD_1304858469_Rappo,04-esk-platinium,success,1.5468s,2024-07-27 10:06:04
2024-06-11 13:43:22,INFO,Successfully converted CD_1203836041_Rappo,04-esk-platinium,success,1.5468s,2024-07-27 10:06:04
2024-06-11 13:43:22,INFO,Successfully converted CD_1289393676_Rappo,04-esk-platinium,success,1.5469s,2024-07-27 10:06:04
2024-06-11 13:43:22,INFO,Successfully converted CD_1399231841_Rappo,04-esk-platinium,success,1.5469s,2024-07-27 10:06:04
2024-06-11 13:43:22,INFO,Successfully converted CD_1306468680_Rappo,04-esk-platinium,success,1.5470s,2024-07-27 10:06:04
2024-06-11 13:43:22,INFO,Successfully converted CD_1214274856_Rappo,04-esk-platinium,success,1.5470s,2024-07-27 10:06:04
2024-06-11 13:43:22,INFO,Successfully converted CD_1400448049_Rappo,04-esk-platinium,success,1.5471s,2024-07-27 10:06:04
2024-06-11 13:43:23,INFO,Successfully converted CD_1306616998_Rappo,04-esk-platinium,success,1.5471s,2024-07-27 10:06:04
2024-06-11 13:43:23,INFO,Successfully converted CD_1215490729_Rappo,04-esk-platinium,success,1.5472s,2024-07-27 10:06:04
2024-06-11 13:43:23,INFO,Conversion process completed.,04-esk-platinium,success,1.5472s,2024-07-27 10:06:04
2024-06-11 13:43:23,INFO,File CD_1399231841_Rapport_Export platiniu,04-esk-platinium,success,1.5474s,2024-07-27 10:06:04
2024-06-11 13:43:23,INFO,File CD_1246729749_Rapport_Export platiniu,04-esk-platinium,success,1.5475s,2024-07-27 10:06:04
2024-06-11 13:43:23,INFO,File CD_1399089059_Rapport_Export platiniu,04-esk-platinium,success,1.5476s,2024-07-27 10:06:04
2024-06-11 13:43:23,INFO,File CD_1215490729_Rapport_Export platiniu,04-esk-platinium,success,1.5476s,2024-07-27 10:06:04
